,transaction_id,customer_id,customer_name,age,age_group,city,email,phone,manga_title,volume_no,genre,format,platform,payment_method,unit_price,quantity,total_amount,customer_rating,purchase_date,delivery_days,is_returned,membership_tier,discount_percent,coupon_used
43184,25467,CUST9558,Simran Nair,13.0,Adult (25-30),Chennai,,9029871808,Dragon Ball Z,26.0,Action,Hardcover,Crunchyroll Store,Wallet,1499.0,1.0,1499.0,4.3,16-10-20,6.0,No,Silver,20.0,Unknown
43185,1536,CUST8094,Harsh Reddy,23.0,Teen (13-17),Delhi,harsh.reddy@gmail,9888182763,Death Note,27.0,Horror,Unknown,Viz Media,Wallet,799.0,3.0,2397.0,3.6,25-10-24,6.0,Yes,Bronze,10.0,Unknown
43186,13691,CUST9466,Dev Joshi,23.0,Teen (13-17),Kolkata,dev.joshi@gmail.com,9328888287,Haikyu,6.0,Shojo,Limited Edition,Local Store,Credit Card,1299.0,1.0,1299.0,4.3,15-10-20,6.0,Yes,Bronze,5.0,Yes
43187,14998,CUST7450,Aditya Kumar,,Teen (13-17),Jaipur,aditya.kumar@gmail,Unknown,Death Note,40.0,Slice Of Life,Limited Edition,Mangaplus Shop,Net Banking,599.0,5.0,2995.0,2.7,23-04-24,6.0,No,Bronze,25.0,Unknown
43188,13779,CUST6453,Simran Sharma,150.0,Unknown,Lucknow,simran.sharma@gmail.com,9003732314,Attack On Titan,1.0,Action,Paperback,Crunchyroll Store,Credit Card,199.0,4.0,796.0,3.4,23-01-23,6.0,Yes,Silver,15.0,Unknown
43189,46772,CUST7799,Aditya Malhotra,21.0,Teen (13-17),Delhi,aditya.malhotra@gmail.com,9333118938,The Promised Neverland,21.0,Shojo,Hardcover,Mangaplus Shop,Credit Card,299.0,5.0,1495.0,3.7,10-02-21,8.0,Yes,Silver,20.0,No
43190,50491,CUST6529,Siddharth Kumar,30.0,Young Adult (18-24),Ahmedabad,siddharth.kumar@gmail.com,9140888516,Fullmetal Alchemist,6.0,Horror,Limited Edition,Viz Media,Credit Card,1499.0,3.0,4497.0,3.9,14-04-22,10.0,No,Platinum,0.0,No
43191,20178,CUST9146,Nisha Das,19.0,Teen (13-17),Kolkata,nisha.das@gmail.com,9255490214,Tokyo Ghoul,5.0,Romance,Paperback,Book Depository,Upi,599.0,3.0,1797.0,3.0,01-09-21,6.0,No,Silver,10.0,Unknown
43192,46613,CUST8381,Priya Shah,,Adult (25-30),Kolkata,priya.shah@gmail.com,9902382932,Vinland Saga,39.0,Thriller,Hardcover,Crunchyroll Store,Credit Card,349.0,5.0,1745.0,6.32,21-06-21,6.0,Yes,Silver,5.0,Unknown
43193,35646,CUST1352,Rohan Das,25.0,Teen (13-17),Pune,rohan.das@gmail.com,9645597369,Fairy Tail,,Shojo,Hardcover,Crunchyroll Store,Upi,499.0,4.0,1996.0,4.2,20-02-24,1.0,No,Silver,20.0,Unknown
43194,48178,CUST5836,Kunal Mehta,27.0,Young Adult (18-24),Hyderabad,kunal.mehta@gmail.com,9726267055,Dragon Ball Z,37.0,Action,Limited Edition,Flipkart,Cash,499.0,4.0,1996.0,2.8,06-08-20,6.0,No,Bronze,0.0,Unknown
43195,50849,CUST8449,Tanvir Chopra,18.0,Adult (25-30),Delhi,tanvir.chopra@gmail.com,9860997731,Mob Psycho 100,40.0,Shonen,Unknown,Local Store,Wallet,799.0,4.0,3196.0,4.6,06-12-20,6.0,No,Gold,15.0,Yes
43196,36931,CUST4579,Harsh Iyer,30.0,Teen (13-17),Jaipur,harsh.iyer@gmail.com,9672860879,The Promised Neverland,30.0,Action,Hardcover,Mangaplus Shop,Cash,599.0,5.0,2995.0,4.4,03-04-20,4.0,No,Unknown,0.0,Unknown
43197,23850,CUST5275,Karan Reddy,28.0,Adult (25-30),Bangalore,karan.reddy@gmail.com,Unknown,One Punch Man,13.0,Thriller,Hardcover,Viz Media,Upi,999.0,3.0,2997.0,3.8,01-06-22,2.0,No,Platinum,15.0,Unknown
43198,20903,CUST2947,Rohan Nair,14.0,Young Adult (18-24),Delhi,rohan.nair@gmail,9629590709,Attack On Titan,6.0,Romance,Hardcover,Crunchyroll Store,Wallet,1299.0,4.0,5196.0,2.6,21-07-20,6.0,Yes,Bronze,15.0,No
43199,47831,CUST8906,Harsh Reddy,,Young Adult (18-24),Delhi,harsh.reddy@gmail,9816754130,Hunter X Hunter,2.0,Shonen,Limited Edition,Local Store,Net Banking,349.0,3.0,1047.0,8.06,01-06-20,9.0,Yes,Silver,25.0,Unknown
43200,45992,CUST1432,Karan Gupta,28.0,Teen (13-17),Jaipur,karan.gupta@gmail.com,9203990189,Black Clover,8.0,Slice Of Life,Digital,Crunchyroll Store,Debit Card,799.0,1.0,799.0,2.8,14-12-21,6.0,No,Silver,0.0,Unknown
43201,8788,CUST5230,Zara Das,13.0,Young Adult (18-24),Lucknow,zara.das@gmail.com,9136281665,Hunter X Hunter,1.0,Shonen,Digital,Flipkart,Debit Card,999.0,2.0,1998.0,7.84,26-01-22,6.0,Yes,Silver,5.0,Unknown
43202,41137,CUST3781,Divya Sharma,28.0,Teen (13-17),Jaipur,divya.sharma@gmail.com,XXXXXXXXXX,Fairy Tail,13.0,Isekai,Limited Edition,Book Depository,Debit Card,599.0,4.0,2396.0,3.8,11-10-22,5.0,Yes,Silver,20.0,No
43203,21743,CUST2004,Sneha Mehta,,Teen (13-17),Pune,sneha.mehta@gmail.com,Unknown,Vinland Saga,16.0,Isekai,Paperback,Crunchyroll Store,Upi,299.0,5.0,1495.0,4.6,01-04-20,10.0,No,Unknown,5.0,Yes
43204,25325,CUST9327,Aditya Sharma,30.0,Teen (13-17),Pune,aditya.sharma@gmail.com,9644338518,Dr. Stone,27.0,Romance,Paperback,Viz Media,Credit Card,599.0,4.0,2396.0,4.1,,3.0,Yes,Platinum,5.0,Unknown
43205,5453,CUST6014,Vikram Shah,22.0,Unknown,Kolkata,vikram.shah@gmail.com,9521219423,Hunter X Hunter,16.0,Isekai,Paperback,Crunchyroll Store,Net Banking,299.0,5.0,1495.0,3.5,23-06-21,6.0,Yes,Bronze,0.0,Unknown
43206,26947,CUST1897,Priya Das,25.0,Teen (13-17),Bangalore,priya.das@gmail.com,9664166843,Bleach,,Romance,Limited Edition,Viz Media,Wallet,199.0,5.0,995.0,4.3,01-08-23,2.0,Yes,Platinum,10.0,Yes
43207,47670,CUST2956,Rahul Sharma,25.0,Young Adult (18-24),Ahmedabad,rahul.sharma@gmail.com,9223258261,Demon Slayer,,Isekai,Paperback,Mangaplus Shop,Upi,349.0,3.0,1047.0,2.6,30-07-23,6.0,Yes,Bronze,20.0,No
43208,3090,CUST6808,Kunal Singh,26.0,Adult (25-30),Ahmedabad,kunal.singh@gmail.com,9060812621,Berserk,31.0,Shojo,Paperback,Amazon,Debit Card,349.0,4.0,1396.0,3.8,,5.0,Unknown,Silver,5.0,Unknown
43209,12278,CUST2518,Nisha Nair,23.0,Unknown,Jaipur,nisha.nair@gmail.com,9650942141,Sword Art Online,10.0,Isekai,Limited Edition,Book Depository,Unknown,1499.0,3.0,4497.0,8.32,,6.0,Unknown,Silver,0.0,Yes
43210,5321,CUST7934,Nikhil Reddy,27.0,Young Adult (18-24),Ahmedabad,,Unknown,Tokyo Ghoul,,Action,Limited Edition,Amazon,Cash,349.0,3.0,1047.0,3.8,01-01-20,10.0,Yes,Unknown,10.0,No
43211,4892,CUST3739,Sneha Kumar,21.0,Young Adult (18-24),Chennai,sneha.kumar@gmail.com,9674222257,Naruto,13.0,Thriller,Limited Edition,Flipkart,Wallet,799.0,4.0,3196.0,3.8,22-02-23,6.0,No,Bronze,15.0,Yes
43212,39120,CUST4777,Meera Patel,29.0,Adult (25-30),Delhi,meera.patel@gmail.com,9499064937,Tokyo Ghoul,28.0,Thriller,Limited Edition,Flipkart,Debit Card,799.0,3.0,2397.0,2.5,04-07-20,6.0,No,Platinum,10.0,Unknown
43213,9784,CUST9656,Siddharth Nair,24.0,Teen (13-17),Bangalore,siddharth.nair@gmail.com,9541213002,Bleach,6.0,Horror,Unknown,Local Store,Unknown,299.0,3.0,897.0,3.8,18-08-22,6.0,Yes,Silver,15.0,Yes
43214,40026,,Zara Sharma,18.0,Young Adult (18-24),Hyderabad,,9582368433,Attack On Titan,24.0,Action,Digital,Book Depository,Upi,299.0,3.0,897.0,4.8,,6.0,No,Bronze,20.0,Unknown
43215,33668,CUST8916,Shreya Reddy,-29.0,Young Adult (18-24),Pune,shreya.reddy@gmail.com,XXXXXXXXXX,Naruto,,Horror,Digital,Mangaplus Shop,Net Banking,199.0,5.0,995.0,4.8,01-11-21,5.0,No,Bronze,0.0,No
43216,20379,CUST4930,Meera Reddy,23.0,Teen (13-17),Pune,meera.reddy@gmail.com,9678572681,Sword Art Online,2.0,Isekai,Digital,Crunchyroll Store,Debit Card,999.0,4.0,3996.0,3.5,05-09-20,6.0,Yes,Bronze,5.0,No
43217,41374,CUST7429,Shreya Gupta,30.0,Young Adult (18-24),Jaipur,shreya.gupta@gmail.com,9587720310,Dr. Stone,21.0,Shojo,Box Set,Flipkart,Credit Card,299.0,4.0,1196.0,4.3,01-07-22,4.0,No,Unknown,10.0,Unknown
43218,27887,CUST4220,Riya Malhotra,17.0,Young Adult (18-24),Lucknow,riya.malhotragmail.com,9770194623,Mob Psycho 100,34.0,Romance,Box Set,Local Store,Net Banking,349.0,2.0,698.0,4.0,,6.0,Yes,Gold,0.0,Unknown
43219,38650,CUST8868,Harsh Nair,,Teen (13-17),Lucknow,harsh.nair@gmail.com,9441851353,Fullmetal Alchemist,29.0,Action,Hardcover,Viz Media,Debit Card,499.0,2.0,998.0,6.88,01-03-23,4.0,Yes,Unknown,15.0,Unknown
43220,1734,CUST9558,Arjun Iyer,23.0,Young Adult (18-24),Kolkata,arjun.iyer@gmail.com,9347512273,My Hero Academia,36.0,Seinen,Box Set,Mangaplus Shop,Net Banking,1499.0,5.0,7495.0,4.3,01-04-24,6.0,No,Unknown,0.0,Unknown
43221,9936,CUST7842,Ananya Sharma,,Teen (13-17),Kolkata,,Unknown,Mob Psycho 100,25.0,Seinen,Limited Edition,Mangaplus Shop,Upi,599.0,2.0,1198.0,2.8,22-04-24,6.0,Yes,Silver,20.0,Unknown
43222,25346,CUST9661,Arjun Sharma,22.0,Teen (13-17),Lucknow,arjun.sharma@gmail.com,9315296180,Attack On Titan,25.0,Isekai,Digital,Viz Media,Debit Card,599.0,4.0,2396.0,3.3,27-04-22,6.0,Yes,Bronze,5.0,Yes
43223,27326,CUST5809,Pooja Patel,15.0,Adult (25-30),Hyderabad,pooja.patel@gmail.com,9235600577,Fullmetal Alchemist,34.0,Shojo,Paperback,Amazon,Net Banking,349.0,1.0,349.0,3.2,17-04-23,6.0,Yes,Silver,20.0,Unknown
43224,29601,CUST9566,Priya Reddy,19.0,Adult (25-30),Mumbai,,9252536372,Bleach,11.0,Action,Digital,Amazon,Wallet,1299.0,1.0,1299.0,3.7,07-04-20,2.0,Yes,Bronze,5.0,Unknown
43225,32166,CUST8303,Nisha Patel,13.0,Adult (25-30),Delhi,nisha.patel@gmail.com,9125058267,One Punch Man,18.0,Slice Of Life,Box Set,Mangaplus Shop,Cash,599.0,4.0,2396.0,5.0,23-03-20,1.0,Yes,Platinum,0.0,Unknown
43226,49105,CUST1651,Karan Iyer,24.0,Teen (13-17),Bangalore,karan.iyer@gmail.com,9024787586,Fullmetal Alchemist,26.0,Shojo,Digital,Mangaplus Shop,Debit Card,1299.0,2.0,2598.0,3.4,05-11-21,1.0,No,Gold,25.0,No
43227,22715,CUST8823,Harsh Das,25.0,Young Adult (18-24),Kolkata,harsh.das@gmail.com,9239887450,The Promised Neverland,14.0,Action,Box Set,Flipkart,Upi,349.0,4.0,1396.0,3.8,16-03-20,8.0,No,Gold,10.0,Unknown
43228,48589,CUST8103,Meera Shah,150.0,Teen (13-17),Pune,meera.shahgmail.com,9426352894,Chainsaw Man,2.0,Thriller,Limited Edition,Flipkart,Cash,1299.0,1.0,1299.0,4.8,06-05-23,6.0,Yes,Unknown,5.0,Unknown
43229,16798,CUST4167,Priya Iyer,24.0,Unknown,Jaipur,priya.iyer@gmail.com,9737983125,One Piece,,Slice Of Life,Digital,Mangaplus Shop,Cash,599.0,3.0,1797.0,9.75,,6.0,No,Silver,25.0,Unknown
43230,25940,CUST6442,Harsh Iyer,28.0,Adult (25-30),Lucknow,harsh.iyer@gmail.com,9896520072,Bleach,21.0,Shonen,Paperback,Book Depository,Net Banking,199.0,4.0,796.0,4.7,10-06-22,4.0,Yes,Bronze,20.0,No
43231,2382,CUST3873,Aditya Mehta,28.0,Teen (13-17),Lucknow,aditya.mehta@gmail.com,9650340472,Jojo's Bizarre Adventure,26.0,Thriller,Digital,Amazon,Upi,199.0,1.0,199.0,4.7,09-07-21,8.0,No,Bronze,10.0,Unknown
43232,50240,CUST3063,Tanvir Malhotra,26.0,Adult (25-30),Hyderabad,tanvir.malhotra@gmail.com,9256571809,Chainsaw Man,25.0,Action,Box Set,Amazon,Wallet,299.0,2.0,598.0,3.0,,8.0,Yes,Bronze,25.0,Unknown
43233,34118,CUST8034,Kunal Sharma,20.0,Young Adult (18-24),Pune,kunal.sharma@gmail.com,9060594359,Naruto,36.0,Shojo,Digital,Local Store,Upi,1299.0,2.0,2598.0,3.4,,9.0,Yes,Gold,10.0,Unknown
43234,16429,CUST6398,Priya Chopra,-18.0,Teen (13-17),Lucknow,priya.chopra@gmail.com,9588875187,Tokyo Ghoul,1.0,Thriller,Limited Edition,Local Store,Net Banking,1299.0,3.0,3897.0,4.2,22-11-23,7.0,No,Silver,15.0,Unknown
43235,44525,CUST9355,Rohan Patel,23.0,Adult (25-30),Bangalore,rohan.patel@gmail.com,9201955502,Vinland Saga,16.0,Romance,Hardcover,Book Depository,Cash,1499.0,5.0,7495.0,3.9,14-11-23,4.0,No,Platinum,20.0,Unknown
43236,20441,CUST8248,Vikram Chopra,28.0,Young Adult (18-24),Ahmedabad,vikram.chopra@gmail.com,9501453763,Tokyo Ghoul,22.0,Isekai,Paperback,Local Store,Net Banking,999.0,5.0,4995.0,2.6,01-01-21,8.0,No,Gold,15.0,Unknown
43237,16538,CUST3424,Meera Patel,18.0,Adult (25-30),Delhi,meera.patel@gmail.com,9734310210,Chainsaw Man,10.0,Isekai,Box Set,Crunchyroll Store,Net Banking,349.0,3.0,1047.0,3.3,31-07-22,1.0,No,Silver,0.0,Yes
43238,5083,CUST7766,Shreya Joshi,13.0,Teen (13-17),Bangalore,shreya.joshi@gmail.com,9068478660,Dragon Ball Z,21.0,Shonen,Paperback,Local Store,Net Banking,599.0,4.0,2396.0,3.3,06-07-23,8.0,Yes,Bronze,5.0,Unknown
43239,47820,CUST8305,Tanvir Verma,23.0,Teen (13-17),Mumabi,tanvir.verma@gmail.com,9482916550,Hunter X Hunter,4.0,Slice Of Life,Unknown,Viz Media,Net Banking,599.0,2.0,1198.0,3.0,20-02-22,7.0,No,Silver,25.0,Unknown
43240,17522,CUST7315,Nisha Malhotra,16.0,Young Adult (18-24),Hyderabad,nisha.malhotra@gmail.com,9337406489,Berserk,3.0,Shojo,Unknown,Mangaplus Shop,Wallet,199.0,2.0,398.0,4.6,29-04-24,6.0,No,Platinum,10.0,No
43241,12600,CUST7696,Tanvir Reddy,13.0,Adult (25-30),Jaipur,tanvir.reddy@gmail.com,Unknown,Death Note,,Thriller,Digital,Crunchyroll Store,Upi,999.0,4.0,3996.0,4.7,02-02-20,8.0,No,Silver,15.0,Unknown
43242,6517,CUST8659,Divya Malhotra,29.0,Adult (25-30),Jaipur,divya.malhotra@gmail.com,9686226419,Dr. Stone,6.0,Horror,Limited Edition,Amazon,Net Banking,1299.0,3.0,3897.0,3.0,13-09-22,6.0,No,Silver,20.0,Yes
43243,4104,CUST8143,Simran Singh,30.0,Teen (13-17),Hyderabad,simran.singhgmail.com,9277442329,One Piece,,Fantasy,Unknown,Crunchyroll Store,Net Banking,349.0,4.0,1396.0,4.8,28-11-21,6.0,Unknown,Silver,20.0,Unknown
43244,19076,CUST7557,Siddharth Malhotra,23.0,Adult (25-30),Ahmedabad,siddharth.malhotra@gmail.com,9996265505,Mob Psycho 100,,Action,Paperback,Viz Media,Upi,199.0,4.0,796.0,4.0,08-02-21,6.0,Yes,Bronze,15.0,Yes
43245,22282,CUST5839,Simran Malhotra,150.0,Teen (13-17),Hyderabad,simran.malhotra@gmail.com,9587852633,Mob Psycho 100,36.0,Thriller,Box Set,Book Depository,Debit Card,1499.0,5.0,7495.0,3.8,,4.0,No,Gold,15.0,Unknown
43246,14977,CUST2533,Nisha Joshi,14.0,Adult (25-30),Chennai,nisha.joshi@gmail.com,9404880097,Demon Slayer,5.0,Horror,Paperback,Mangaplus Shop,Upi,199.0,1.0,199.0,3.9,01-02-24,2.0,No,Gold,5.0,No
43247,28830,CUST7401,Aditya Gupta,28.0,Teen (13-17),Lucknow,aditya.gupta@gmail,9747091034,Vinland Saga,26.0,Fantasy,Box Set,Crunchyroll Store,Upi,599.0,3.0,1797.0,4.0,05-07-22,6.0,No,Silver,5.0,Yes
43248,46201,CUST4452,Kavya Reddy,16.0,Teen (13-17),Hyderabad,kavya.reddy@gmail.com,9129556292,Dr. Stone,37.0,Romance,Box Set,Book Depository,Cash,299.0,4.0,1196.0,4.4,06-10-23,6.0,No,Unknown,0.0,Yes
43249,9687,CUST6025,Pooja Iyer,24.0,Adult (25-30),Mumbai,pooja.iyer@gmail.com,9609992146,The Promised Neverland,17.0,Romance,Hardcover,Mangaplus Shop,Credit Card,349.0,2.0,698.0,3.7,24-04-20,4.0,No,Unknown,10.0,No
43250,48976,CUST5261,Simran Joshi,24.0,Teen (13-17),Bangalore,simran.joshi@gmail.com,9535624140,Attack On Titan,1.0,Action,Limited Edition,Viz Media,Credit Card,349.0,3.0,1047.0,4.0,01-07-20,7.0,Unknown,Platinum,0.0,Unknown
43251,28218,CUST4008,Shreya Reddy,19.0,Teen (13-17),Hyderabad,shreya.reddy@gmail.com,9448612005,Dragon Ball Z,22.0,Horror,Paperback,Flipkart,Unknown,599.0,5.0,2995.0,4.0,09-06-21,10.0,Yes,Silver,20.0,Unknown
43252,18363,CUST9297,Sneha Singh,,Young Adult (18-24),Chennai,sneha.singh@gmail.com,Unknown,Haikyu,3.0,Action,Box Set,Amazon,Wallet,499.0,2.0,998.0,2.8,26-08-23,5.0,Yes,Silver,20.0,Unknown
43253,25960,CUST2101,Karan Reddy,,Unknown,Jaipur,karan.reddy@gmail.com,9406498100,Dragon Ball Z,35.0,Action,Digital,Book Depository,Net Banking,799.0,4.0,3196.0,4.0,16-06-22,6.0,No,Unknown,20.0,Yes
43254,26990,CUST9190,Dev Malhotra,20.0,Teen (13-17),Lucknow,dev.malhotragmail.com,9355690606,The Promised Neverland,31.0,Slice Of Life,Digital,Crunchyroll Store,Upi,799.0,2.0,1598.0,3.3,20-10-21,6.0,No,Platinum,10.0,Unknown
43255,5760,CUST8777,Karan Iyer,25.0,Adult (25-30),Pune,karan.iyer@gmail.com,Unknown,My Hero Academia,27.0,Shojo,Box Set,Unknown,Net Banking,499.0,1.0,499.0,2.6,01-02-20,7.0,No,Silver,10.0,Unknown
43256,25298,CUST8676,Aditya Kumar,,Unknown,Lucknow,aditya.kumargmail.com,9806113470,Naruto,36.0,Isekai,Paperback,Book Depository,Debit Card,1499.0,3.0,4497.0,2.9,24-09-21,6.0,Yes,Unknown,0.0,Yes
43257,44893,CUST1176,Shreya Nair,25.0,Adult (25-30),Hyderabad,shreya.nair@gmail.com,Unknown,Attack On Titan,23.0,Action,Hardcover,Amazon,Debit Card,1299.0,3.0,3897.0,2.8,,6.0,Yes,Bronze,10.0,Yes
43258,48626,CUST6573,Shreya Chopra,13.0,Young Adult (18-24),Bangalore,shreya.chopra@gmail.com,9920346592,Jojo's Bizarre Adventure,1.0,Action,Paperback,Mangaplus Shop,Credit Card,599.0,4.0,2396.0,4.9,29-06-24,4.0,Yes,Silver,10.0,No
43259,31388,CUST5922,Priya Kumar,24.0,Young Adult (18-24),Bangalore,priya.kumar@gmail.com,Unknown,Mob Psycho 100,,Romance,Digital,Book Depository,Upi,1499.0,1.0,1499.0,3.3,29-03-21,1.0,Yes,Silver,25.0,Unknown
43260,2584,CUST1741,Divya Joshi,,Adult (25-30),Bangalore,divya.joshi@gmail.com,9113306065,Bleach,34.0,Isekai,Unknown,Amazon,Upi,1299.0,4.0,5196.0,2.8,08-09-24,7.0,Yes,Silver,25.0,Unknown
43261,30086,CUST7158,Rahul Reddy,22.0,Young Adult (18-24),Delhi,rahul.reddy@gmail.com,9469944657,One Punch Man,16.0,Romance,Limited Edition,Local Store,Upi,349.0,3.0,1047.0,5.0,07-09-20,7.0,Yes,Platinum,25.0,Unknown
43262,19897,CUST9771,Zara Joshi,29.0,Teen (13-17),Hyderabad,zara.joshi@gmail.com,9628625752,Jojo's Bizarre Adventure,3.0,Seinen,Limited Edition,Local Store,Cash,999.0,3.0,2997.0,5.0,15-07-20,6.0,Yes,Platinum,15.0,Unknown
43263,18556,CUST9404,Priya Joshi,19.0,Unknown,Bangalore,priya.joshi@gmail,9194808702,Fairy Tail,7.0,Isekai,Paperback,Flipkart,Credit Card,1499.0,2.0,2998.0,3.8,29-07-22,9.0,No,Platinum,0.0,Unknown
43264,33038,CUST3036,Divya Gupta,14.0,Adult (25-30),Delhi,divya.gupta@gmail.com,Unknown,One Piece,2.0,Isekai,Box Set,Local Store,Credit Card,299.0,4.0,1196.0,4.8,19-04-20,6.0,Yes,Silver,0.0,Yes
43265,35286,CUST8549,Divya Singh,20.0,Young Adult (18-24),Bangalore,divya.singh@gmail.com,Unknown,Fairy Tail,,Shojo,Digital,Amazon,Debit Card,199.0,1.0,199.0,4.0,04-08-22,9.0,No,Platinum,0.0,No
43266,18588,CUST3995,Amit Das,27.0,Adult (25-30),Bangalore,amit.das@gmail.com,Unknown,Attack On Titan,27.0,Slice Of Life,Paperback,Book Depository,Debit Card,799.0,5.0,3995.0,3.0,05-11-24,3.0,No,Platinum,10.0,Unknown
43267,14038,CUST2246,Aditya Joshi,28.0,Teen (13-17),Delhi,aditya.joshi@gmail.com,9767711733,Naruto,,Slice Of Life,Digital,Local Store,Cash,599.0,1.0,599.0,4.1,01-03-24,9.0,Yes,Platinum,20.0,Unknown
43268,30055,CUST9826,Divya Gupta,30.0,Teen (13-17),Kolkata,divya.gupta@gmail.com,Unknown,Berserk,2.0,Thriller,Hardcover,Unknown,Cash,1299.0,5.0,6495.0,4.4,29-04-22,4.0,No,Unknown,20.0,Unknown
43269,19663,CUST8509,Kunal Reddy,25.0,Teen (13-17),Mumbai,kunal.reddy@gmail.com,9959398948,Haikyu,24.0,Shojo,Box Set,Viz Media,Wallet,349.0,2.0,698.0,4.8,26-03-21,2.0,Yes,Unknown,20.0,No
43270,31256,CUST8653,Aditya Patel,17.0,Teen (13-17),Delhi,aditya.patel@gmail.com,9838755657,Demon Slayer,23.0,Shojo,Limited Edition,Book Depository,Credit Card,1499.0,4.0,5996.0,4.3,01-03-23,5.0,No,Bronze,10.0,Unknown
43271,50479,CUST3119,Priya Singh,19.0,Adult (25-30),Bangalore,,9150916990,Chainsaw Man,,Slice Of Life,Hardcover,Unknown,Upi,199.0,1.0,199.0,4.1,07-10-21,2.0,Yes,Platinum,5.0,Unknown
43272,36929,CUST5240,Divya Verma,15.0,Teen (13-17),Hyderabad,divya.verma@gmail.com,9999179243,Death Note,40.0,Shojo,Digital,Viz Media,Wallet,1299.0,2.0,2598.0,4.3,16-04-20,1.0,No,Silver,10.0,Unknown
43273,12792,CUST7803,Divya Iyer,30.0,Young Adult (18-24),Chennai,divya.iyer@gmail.com,9180307604,Attack On Titan,31.0,Shojo,Unknown,Book Depository,Wallet,349.0,3.0,1047.0,3.1,28-09-21,7.0,Yes,Platinum,20.0,Unknown
43274,4545,CUST9824,Sneha Joshi,22.0,Adult (25-30),Kolkata,sneha.joshi@gmail.com,9780898583,Tokyo Ghoul,8.0,Fantasy,Digital,Crunchyroll Store,Upi,799.0,5.0,3995.0,4.6,30-04-23,5.0,No,Silver,20.0,Unknown
43275,5652,CUST1119,Aditya Verma,29.0,Adult (25-30),Mumbai,aditya.verma@gmail.com,Unknown,Berserk,2.0,Isekai,Box Set,Book Depository,Credit Card,349.0,1.0,349.0,4.4,01-10-20,3.0,Yes,Platinum,15.0,Unknown
43276,7233,CUST3487,Vikram Malhotra,25.0,Adult (25-30),Jaipur,vikram.malhotra@gmail.com,XXXXXXXXXX,The Promised Neverland,4.0,Seinen,Box Set,Crunchyroll Store,Upi,599.0,2.0,1198.0,6.17,01-06-24,7.0,Yes,Platinum,15.0,No
43277,4710,CUST4271,Zara Mehta,28.0,Young Adult (18-24),Delhi,zara.mehta@gmail.com,9004888346,Bleach,6.0,Action,Box Set,Viz Media,Upi,599.0,4.0,2396.0,8.17,26-07-20,6.0,No,Unknown,20.0,No
43278,46763,,Sneha Shah,,Teen (13-17),Delhi,sneha.shah@gmail.com,9984135140,Demon Slayer,24.0,Romance,Digital,Local Store,Unknown,299.0,5.0,1495.0,4.4,17-11-23,6.0,Yes,Silver,20.0,Unknown
43279,25762,CUST9456,Priya Joshi,24.0,Unknown,Kolkata,priya.joshi@gmail.com,9367283055,Bleach,16.0,Isekai,Box Set,Viz Media,Upi,299.0,3.0,897.0,3.7,18-07-23,6.0,No,Bronze,0.0,No
43280,44704,CUST9232,Meera Chopra,30.0,Teen (13-17),Bangalore,meera.chopra@gmail.com,Unknown,My Hero Academia,14.0,Romance,Limited Edition,Unknown,Upi,299.0,3.0,897.0,4.7,08-07-24,6.0,No,Bronze,20.0,Unknown
43281,19842,CUST2151,Tanvir Iyer,27.0,Adult (25-30),Jaipur,tanvir.iyer@gmail.com,9294385741,The Promised Neverland,8.0,Thriller,Box Set,Mangaplus Shop,Credit Card,999.0,5.0,4995.0,3.9,15-11-20,6.0,Yes,Bronze,20.0,Unknown
43282,43990,CUST8230,Harsh Patel,14.0,Teen (13-17),Ahmedabad,harsh.patel@gmail.com,9473336964,Bleach,10.0,Isekai,Digital,Crunchyroll Store,Net Banking,499.0,5.0,2495.0,3.6,28-04-24,2.0,Yes,Bronze,25.0,Unknown
43283,38012,CUST1032,Nisha Shah,21.0,Adult (25-30),Lucknow,nisha.shah@gmail.com,9500504077,Fullmetal Alchemist,15.0,Shonen,Box Set,Flipkart,Wallet,1299.0,4.0,5196.0,3.7,08-05-23,6.0,No,Platinum,0.0,Unknown
43284,6202,CUST7226,Siddharth Verma,28.0,Adult (25-30),Delhi,siddharth.verma@gmail.com,9899888389,Spy X Family,31.0,Shojo,Digital,Amazon,Debit Card,599.0,5.0,2995.0,4.5,20-09-20,8.0,No,Bronze,15.0,Yes
43285,23995,CUST1031,Nikhil Malhotra,24.0,Young Adult (18-24),Hyderabad,nikhil.malhotra@gmail.com,9231220094,The Promised Neverland,39.0,Shonen,Hardcover,Unknown,Wallet,1299.0,5.0,6495.0,4.9,04-09-23,6.0,Unknown,Bronze,0.0,Unknown
43286,19636,CUST3013,Divya Shah,13.0,Young Adult (18-24),Delhi,divya.shah@gmail.com,9322872066,Haikyu,18.0,Thriller,Box Set,Flipkart,Debit Card,299.0,3.0,897.0,3.4,01-05-22,4.0,No,Bronze,20.0,Yes
43287,45511,CUST1457,Rahul Singh,14.0,Young Adult (18-24),Bangalore,rahul.singh@gmail.com,9381833538,Death Note,1.0,Horror,Limited Edition,Flipkart,Debit Card,349.0,2.0,698.0,4.2,01-11-22,8.0,Unknown,Bronze,0.0,Unknown
43288,35339,CUST9530,Karan Das,22.0,Unknown,Chennai,karan.das@gmail.com,9752571046,Black Clover,23.0,Romance,Limited Edition,Unknown,Upi,1499.0,2.0,2998.0,3.8,25-08-22,1.0,No,Unknown,5.0,Unknown
